symID,symptom
3984,口唇潮红
3985,两肺弥漫或散在
3986,扑翼样震颤
3987,豆纹动脉闭塞
3988,指甲干瘪
3989,中枢性呼吸暂停
3990,阴蒂肥大
3991,皮肤撕脱伤
3992,外斜A征
3993,红色或紫色，稍高起的丘疹或结节
3994,剧烈运动后腰痛
3995,痰呈白色黏稠胶冻状
3996,白细胞增多
3997,转氨酶增高
3998,紧张
3999,下肢湿性坏疽
4000,乳房早发育
4001,纤毛清除功能障碍
4002,烧伤创面淡黄色
4003,血管壁及周围有Ig及补体沉着
4004,扁桃体小或缺如
4005,四肢肌张力增强
4006,肺泡炎症
4007,上肢外展上举困难
4008,心脏病引发的晕厥
4009,多疑
4010,结膜乳头增生
4011,大小便潴留
4012,男性小腹坠痛
4013,皮质激素依赖
4014,蜘蛛痣
4015,胸部大片斑块
4016,掌跖多汗
4017,升主动脉根部环状缩窄
4018,髂窝部疼痛
4019,心音低钝
4020,关节痛
4021,消瘦
4022,上唇附近，鼻旁
4023,上肺纤维化明显
4024,肾区钝痛
4025,挑剔嘴
4026,灌肠癖
4027,阴囊坠胀痛
4028,盐类皮质激素分泌过少
4029,腿前内侧出现感觉异常
4030,粪便中见到褐红
4031,眼球震颤
4032,下肢水肿
4033,面部畸形
4034,呈红色条索，游走的浅静脉
4035,食指感觉消失
4036,脑细胞出现营养
4037,凹陷瘢痕
4038,癫痫的植物神经性发作
4039,前臂旋转痛
4040,肾盏变钝
4041,精神恍惚
4042,二羧基氨基酸尿
4043,呼吸减慢而不规则
4044,头皮不规则裂口
4045,性欲亢进
4046,前房下方有红色血平面
4047,招风耳
4048,经期前乳房痛
4049,疥疮结节
4050,对声音敏感
4051,恋足癖
4052,胆囊运动障碍
4053,重度黄疸
4054,新生儿皮肤褶皱
4055,小腿瘙痒干燥
4056,瓣膜增厚
4057,变应性鼻炎
4058,饥饿时上腹痛
4059,腰椎肥大
4060,继发感染
4061,肛门直肠畸形
4062,尿血
4063,甲状腺功能低下
4064,阵发性夜间呼吸困难
4065,腹部逐渐胀大
4066,脸上长斑
4067,视物模糊
4068,淋巴结穿刺有草黄色清亮液体
4069,精子大头畸形
4070,骨盆痛
4071,胀痛
4072,脑灰质异常
4073,晚发月经
4074,脑膜刺激征
4075,肠蠕动减慢
4076,鼻毛脱落
4077,脑脊液鼻漏
4078,高血脂性血管损害
4079,慢性静脉功能不全
4080,咯血伴黄疸
4081,尿蛋白
4082,神昏气促
4083,弥漫性下腰痛
4084,味觉障碍
4085,儿童期过度生长
4086,尿素廓清障碍
4087,肩周酸痛不适
4088,四肢抽搐
4089,白色念珠菌感染
4090,痉挛性截瘫步态
4091,耳后红斑
4092,定位体征
4093,胆囊扣痛
4094,附睾囊肿
4095,子宫收缩不良
4096,腹部皮肤梅干样皱纹
4097,全身肌张力障碍
4098,藏毛窦
4099,前房色素沉积
4100,腕关节内积血及
4101,酒精过敏
4102,外耳道疼痛
4103,睡眠时间倒错
4104,眼睛痒
4105,胃酸减少
4106,足趾发凉怕冷，呈苍白色或紫红色
4107,睫状充血
4108,儿童反复骨折
4109,药物过敏反应
4110,前列腺分泌物含有许多脓缩细胞
4111,阵发性鼻塞
4112,皮肤轻微创伤即
4113,实火
4114,皮肤胎痣
4115,假声现象
4116,额上汗出
4117,肝内形成嗜酸性肉芽肿
4118,重度肥胖
4119,耳痒
4120,食欲不振
4121,干性坏疽
4122,嗅觉障碍
4123,低血磷
4124,皮肤干而发红
4125,间歇性失忆
4126,块状痰
4127,耳鼓膜破裂
4128,耳壳的干性坏死
4129,肝气犯肺
4130,月经周期改变
4131,子宫颈变大
4132,胰腺功能不足
4133,弥漫性骨膜增厚
4134,脑积水
4135,胸腔疼痛
4136,输尿管囊肿
4137,泌尿道阻塞
4138,神经官能症
4139,喝酒后呕吐
4140,心源性胸痛
4141,肾小管酸化功能障碍
4142,哭泣晕厥
4143,节段性分离性感觉障碍
4144,黑斑
4145,手的搓丸样动作
4146,血压波动大
4147,出汗异常
4148,脊髓丘脑束受压
4149,不自主运动
4150,尿瘘
4151,肌肉压痛
4152,门体侧支循环
4153,手指发绀或坏死
4154,植物神经功能障碍
4155,手指或手臂部刺
4156,阴道持续流血不停
4157,脐轮红肿
4158,球后溃疡
4159,痰湿体质
4160,外阴萎缩
4161,身体下部短于上部
4162,输尿管梗阻
4163,无能力感
4164,脾虚
4165,产后肥胖
4166,Howship-Romberg征
4167,脑缺血灶
4168,口唇渗液
4169,阴道分泌物增多
4170,呻吟
4171,午后潮热
4172,色素斑
4173,神经束损伤断裂
4174,“三偏”症
4175,栓塞性肾炎
4176,胰岛细胞破坏
4177,滑精
4178,淋巴管破裂
4179,深痱
4180,对红绿颜色分辨不清
4181,下消化道少量出血
4182,皮肤苍白
4183,锁合畸形
4184,老人行动迟缓
4185,神志恍惚
4186,尿道瓣
4187,腋窝多汗
4188,子宫颈有举痛
4189,胎心音消失（无胎心音）
4190,蛋氨酸吸收不良综合征
4191,后腹膜纤维化
4192,老年性震颤
4193,风湿性多发性肌痛症
4194,鼻毛变白
4195,交感神经代偿性亢进
4196,支气管分泌物增加
4197,低颅压综合征
4198,湿疣
4199,肢端发绀
4200,神志不清
4201,夜间盗汗
4202,皮肤型屈肢症
4203,饮水呛咳
4204,多饮
4205,髌骨缺失或发育不良
4206,干性咳嗽
4207,不良建筑综合征
4208,侵蚀性水疱
4209,妊娠纹
4210,真菌感染
4211,两肺满布粟粒状阴影
4212,入睡困难
4213,水潴留
4214,精子质量下降
4215,指、拇、脘的伸展功能完全丧失
4216,第２肋软骨痛
4217,头沉
4218,黑睛溃破
4219,指或趾甲下裂片状出血
4220,耳冻伤
4221,新生儿鼻塞
4222,双侧手足徐动
4223,眼肌瘫痪
4224,去质状态
4225,腮腺肿大
4226,喘鸣
4227,焦虑致胸口痛
4228,传导性耳鸣
4229,间歇性鼻阻塞
4230,脉濡弱
4231,异常高大
4232,口酸伴有口苦烧心
4233,痴呆
4234,喝酒后胃疼
4235,肝大而硬
4236,中上腹持续性疼痛
4237,肾盏结石
4238,小便清长
4239,口唇周围有炎性鳞状皮肤
4240,情绪性胃痛
4241,细菌感染
4242,烧伤创面淡黄色粘稠分泌物
4243,紫绀
4244,球后视神经炎
4245,眼眶异物
4246,脾胃虚寒
4247,冲动毁物
4248,卵巢缺如或发育不全
4249,口唇刺痛
4250,子宫附件肿块
4251,夜寐不实
4252,肝脾肿大
4253,组织液渗出
4254,肠囊性积气
4255,背部出现小水泡
4256,乳腺退化不全
4257,言语中断
4258,听力障碍
4259,发作间精神障碍
4260,牙疼
4261,嗜酸性粒细胞增多
4262,跖部纤维痛
4263,扁桃体充血
4264,勃起时间短
4265,孕中期腹痛
4266,面部肌肉痉挛
4267,眼球内积脓而失明
4268,颈椎间盘退变
4269,荨麻疹样皮疹
4270,肾脏破裂
4271,髋部酸胀不适
4272,口腔粘膜弥漫充血
4273,脊柱骨质改变
4274,模仿言语
4275,淋巴液流出
4276,腹部凹陷呈舟状
4277,耳硬化症
4278,角膜溃疡
4279,心脏肥大
4280,收缩早期喀喇音
4281,全身各脏器血流缓慢
4282,手部震颤
4283,幻味
4284,喉部刺痛
4285,呼吸不规则
4286,眉弓囊肿
4287,前期妊娠反应
4288,溃疡外观呈菜花样
4289,类风湿关节炎
4290,心脏穿透性损伤
4291,胸部隐痛
4292,褪黑色素增多
4293,高雄激素血症
4294,空腹时腹部有振水声者
4295,妊娠时出现的多毛
4296,生命体征改变
4297,食管对称性膨大
4298,眵泪粘腻
4299,肢体内翻
4300,怪异步态
4301,脊髓性间歇破行
4302,复听
4303,肝病面容
4304,白天嗜睡夜间失眠
4305,婴儿枕秃
4306,增生性瘢痕
4307,腹膜刺激征
4308,视物变小
4309,胆管梗阻
4310,钙化影
4311,肾缺血
4312,内脏痛
4313,皮下气肿
4314,舌苔发黑
4315,白喉假膜形成
4316,耳源性破伤风
4317,消化道穿孔
4318,微脉
4319,椎前旁软组织肿胀或脓肿
4320,股四头肌损伤
4321,压缩型骨折
4322,顽固性高血压
4323,习惯性尿裤
4324,惊厥
4325,流涎
4326,舌骨区有肿胀压痛
4327,囊样斑块
4328,皮肤异色症
4329,角膜异物
4330,支气管脓性分泌物增多
4331,儿童抽动症
4332,血管杂音
4333,眉毛外侧脱落稀疏而细
4334,牙齿上白垩色到褐色的斑块
4335,恶露不下
4336,下腹剧痛并渐向腹中线扩散
4337,腮腺无痛性肿块
4338,胆道蛔虫症
4339,尿妊娠试验阳性
4340,骨外团块
4341,关节肿大
4342,强迫性脊柱炎
4343,椎节分裂
4344,小儿维生素D缺乏
4345,梅毒感染
4346,肋痛
4347,神志淡漠
4348,病理性黄疸
4349,肝区痛
4350,呈马蜂螫型游走性水肿
4351,稽留流产
4352,深感觉障碍
4353,视力视野改变
4354,肢端缺血
4355,身体蠃瘦
4356,排尿困难及尿潴留
4357,额横纹增深
4358,腋毛毛干上有微小结节
4359,缺碘
4360,面神经瘫痪
4361,巨输尿管症
4362,连续机器样杂音
4363,输尿管间脊肥大
4364,点头征
4365,脐带脱落后伤口不愈并溢液
4366,呼吸气为腐臭味
4367,咽颊部烧伤
4368,关节强硬
4369,阴道溃疡
4370,喘息
4371,扁桃体肥大
4372,肠粘膜脱落
4373,背部长痘
4374,睾丸疼痛
4375,胫前指压性水肿
4376,开放性损伤
4377,尿中有较多尿卟啉
4378,中心暗点或弓形暗点
4379,静脉内持续性血流
4380,髋外侧可见皮下瘀血斑
4381,皮肤硬结冷时疼
4382,肘关节畸形
4383,舞蹈样不自主运动
4384,口腔难愈的白色片状物
4385,咳铁锈色痰
4386,蛙状腹
4387,精神萎靡
4388,身痛
4389,虚火
4390,皮肤划线处的风
4391,阴毛脱落
4392,痱疹样皮疹
4393,胃壁肌层缺损
4394,红细胞体积增大
4395,脊柱的成角畸形
4396,粪便排出过程异常
4397,阴囊水肿
4398,单角或双角子宫
4399,浅眠
4400,兔唇
4401,妊娠后期水肿
4402,小便短赤
4403,乳房巨大
4404,肾小管萎陷
4405,弥漫性鼓音
4406,肥胖
4407,胫骨粗隆肿胀
4408,肠套叠
4409,骨裂
4410,白血病细胞浸润
4411,耳廓擦伤
4412,性发育停顿
4413,阴茎勃起不硬
4414,关节疼痛
4415,食管恶性病变
4416,膝关节不能完全伸直
4417,胆结石
4418,胸骨压痛
4419,胸水
4420,手指末端持续对称性刺痛麻木
4421,心脏停搏
4422,胶冻状便
4423,内脏性肥胖
4424,癫痫的全身强直-阵挛发作
4425,不能持续睁眼
4426,继发性肥胖
4427,足胫软弱
4428,皮肤松弛起皱
4429,腹腔种植
4430,运动不足综合征
4431,磨牙
4432,皮肤黏蛋白沉积
4433,眼球压痛
4434,反酸
4435,手足厥寒
4436,痉挛性偏瘫步态
4437,脑叶出血
4438,淋巴结疼痛
4439,产后极度虚弱
4440,胃窦动力低下
4441,齿龈炎
4442,阴道干涩
4443,胆囊增大
4444,手的歪扭畸形
4445,咯血
4446,儿童胸廓变形
4447,咽部慢性充血
4448,梳头或洗头时头
4449,低镁血症
4450,输卵管肿大
4451,反复舔吮口唇
4452,巨大的结肠
4453,子宫压痛
4454,巨舌
4455,小儿发热
4456,心肌营养障碍
4457,腰部酸胀及无力
4458,鼻翼扇动
4459,妊娠毒血症
4460,夜间咳嗽
4461,脱肛
4462,牵涉性头痛
4463,新生儿期癫痫持续状态
4464,逆行性细菌感染
4465,眼裂细小
4466,鼻咽异物
4467,低氧血症
4468,贪食
4469,高热不退
4470,骨溶解
4471,奇脉
4472,小指单一褶纹
4473,巨大膀胱
4474,甲状旁腺机能减退
4475,腹腔积血
4476,对光反应消失
4477,皮肤受累
4478,胰石阻塞
4479,眼屎多
4480,背部痉挛
4481,角栓
4482,反复呕血
4483,局部静脉硬索状
4484,狭窄骨盆
4485,肚子疼
4486,胸腹部畸形
4487,颈根部斜方肌及
4488,多形红斑样皮疹
4489,颅骨骨折
4490,瘀血性痛经
4491,颈椎增生
4492,口角肌肉的抽搐
4493,近迫性心肌梗塞
4494,无痛性硬实结节
4495,心跳加快
4496,精囊缩小
4497,神经根刺激
4498,类偏狂
4499,口唇发绀
4500,溃疡外观呈虫蚀样
4501,急性腹痛
4502,尿隐血
4503,色觉异常
4504,皮下脂肪坏死
4505,不完全性肠梗阻
4506,抗利尿激素(ADH)分泌增多
4507,剧烈头痛
4508,全身骨骼肌痉挛
4509,两眼下视不能
4510,收缩期反流性杂音
4511,阴道黏膜膨胀
4512,耳垂里有硬疙瘩
4513,便下恶臭
4514,瘤块压迫
4515,食管黏膜呈管型剥脱
4516,咽部灼热疼痛
4517,趾垂症
4518,粪便脓血
4519,口咸
4520,痰火上壅清窍
4521,脉压小
4522,贫血貌
4523,恐水症
4524,不能眨眼
4525,复合性溃疡
4526,肾盂积水
4527,腕关节向尺侧偏
4528,胸膜转移
4529,饭后困倦
4530,钙化灶
4531,胸痛伴冷汗
4532,肠系膜囊肿
4533,肝静脉回流障碍
4534,包皮垢
4535,前额及颧骨突出
4536,漆裂样纹
4537,胸椎侧弯
4538,大便溏泄
4539,眼睑震颤
4540,眼眶缩小
4541,黄视
4542,血清免疫球蛋白可升高
4543,骶骨囊肿
4544,自觉汗臭
4545,鼻端肥大
4546,嗳腐
4547,髓质海绵肾
4548,胃粘膜充血
4549,失血过多
4550,胁部肿胀
4551,肢体肿胀
4552,手指撞伤
4553,大腿肌肉萎缩
4554,无胡须腋毛和阴毛
4555,劳力性晕厥
4556,空肠憩室
4557,骶骨发育不良
4558,胎膜破裂
4559,溢乳
4560,骨皮质变薄
4561,幽门肌肥大
4562,隐球菌感染
4563,胃气上逆
4564,被动体位
4565,渗出型湿疹
4566,肾源性水肿
4567,血栓性赘生物
4568,分离性漫游症
4569,麻风恐怖
4570,目光呆滞
4571,吞咽发呛
4572,交替使用双眼
4573,鼻脓涕有臭味
4574,颅内感染
4575,髋关节积液
4576,恶息、多泡味的
4577,舌头出血
4578,粘膜萎缩
4579,肝细胞索支架塌陷
4580,肾血管畸形
4581,局部游走性红斑
4582,寒凝收引
4583,精神活性物质所
4584,舌质暗红
4585,鼻塞
4586,肛管息肉
4587,内容难以听清的自言自语
4588,痛阈降低
4589,侧支循环发育不充
4590,骶尾部窦道形成
4591,泌乳障碍
4592,膀胱痉挛
4593,髌骨骨裂
4594,囊性坏死
4595,无月经来潮
4596,术后疼痛
4597,过度换气综合征
4598,睾丸增大和变硬
4599,皮肤黑斑
4600,恶病质面容
4601,单侧面部萎缩
4602,癌症晚期胃肠道症状
4603,奔马律心音
4604,红色或紫色，稍
4605,咽部充血
4606,牙齿咬合无力
4607,上额窦囊肿
4608,反复抽搐
4609,皮肤疖痈
4610,左下腹痛
4611,易激惹
4612,侧卧时位于下侧鼻腔出现鼻塞
4613,面部麻木
4614,头皮平直裂口
4615,青少年膝痛
4616,肠鸣
4617,长时间或剧烈运动后前足疼痛
4618,妊娠期间小便不通
4619,张嘴颌骨响
4620,牙齿小而稀疏
4621,截瘫
4622,不典型增生
4623,口腔黏膜黄豆大
4624,隔膜孔道狭小
4625,出血利坏死
4626,乙肝表面抗原（HBsAg）阳性
4627,肝衰竭
4628,头皮触痛
4629,过劳
4630,流口水
4631,右下腹可触及柔软腊肠样肿块
4632,血性恶露持续时间延长
4633,非玻璃体的病变眼前飞蚊
4634,阑尾壁缺血坏死
4635,跌倒发作
4636,髋、膝、肘部呈屈曲畸形
4637,剥脱性皮炎
4638,长时间或剧烈运
4639,原发灶不明的转移灶
4640,前列腺肥大
4641,纵行骨折
4642,肝脏病变弥漫
4643,直肠疼痛
4644,颈部强硬
4645,幻肢痛
4646,腰部僵硬及腰前凸消失
4647,尿频
4648,硬化
4649,毛发脱落
4650,晶状体青光眼斑
4651,胃酸缺乏
4652,面肌抽搐
4653,颈部搏动
4654,心室纤颤
4655,全血细胞减少
4656,蓝色视野缺损
4657,肩胛带“模拟瘫痪”
4658,局灶症状
4659,精神过敏
4660,眼干涩酸胀，易疲劳
4661,胆囊壁变薄
4662,坏疽脓皮
4663,脐尿管残余
4664,耳后乳突水肿
4665,意识改变状态
4666,蛔虫性肠梗阻
4667,早孕反应重
4668,声音嘶哑
4669,咳嗽
4670,表皮角化
4671,尿糖
4672,舌淡体胖
4673,背部酸痛
4674,恶病质
4675,器质性弱视
4676,低钾血症
4677,心脏震颤
4678,肥厚瘢痕
4679,胸壁塌陷
4680,病毒性腹泻
4681,氨基酸尿症
4682,晨起前额疼，午后减轻
4683,下肢血压偏低
4684,胃内翻腾或搅拌感
4685,毛孔角化过度
4686,频繁发笑
4687,高位截瘫
4688,急性面容
4689,左、右腰腹痛
4690,酒精性心肌
4691,蓝巩膜
4692,平滑肌痉挛
4693,餐后综合征
4694,张力性气胸
4695,周围神经损害
4696,血管性头痛
4697,下唇麻木
4698,腭舌咽呼吸肌呈对称性弛缓性轻瘫
4699,大腿刺痛
4700,眼内有异物感
4701,产育过多后腰痛
4702,睁眼昏迷
4703,婴儿睡觉不踏实
4704,婴儿脊柱侧凸
4705,垂体功能紊乱
4706,结节性梅毒疹
4707,心包纤维增厚
4708,反应性细胞改变
4709,房室分离
4710,锑性皮炎
4711,胎黄
4712,弓状指
4713,局部肢体抽动
4714,视神经的原发性萎缩
4715,腹部可触及巨大柔软肿物
4716,肠胀气
4717,色觉丧失
4718,小胃综合征
4719,烦渴多饮
4720,产后消化系统症状
4721,儿童偏食
4722,腹肌严重发育不良
4723,右上腹压痛
4724,便秘伴剧烈腹痛
4725,牙龈萎缩
4726,蚁走感
4727,血清丙肝病毒RNA(HCV-RNA)阳性
4728,状颅皮
4729,手指香肠型
4730,不能伸展拇指
4731,舌胖有齿痕
4732,腱反射亢进
4733,鼻中隔或鼻腔内软骨暴露
4734,里急后重
4735,畏光及流泪
4736,粪便中发现白色节片
4737,指甲出现条纹或斑点
4738,口腔粘膜上白色
4739,手内肌萎缩
4740,暴饮暴食
4741,冷球蛋白血症
4742,念珠菌感染
4743,肢体疼痛
4744,小儿明显瘦小
4745,暴牙
4746,含铁血黄素沉着症
4747,甲状腺机能亢进
4748,眼-头反射消失
4749,恶臭便
4750,小指不明原因痛
4751,宫颈前唇水肿
4752,门齿间距增宽
4753,骨髓损害
4754,突发性疼痛
4755,内脏出血
4756,惊跳
4757,浅棕色斑点
4758,产后自汗盗汗
4759,乳头侵蚀
4760,溃疡外观呈火山口样
4761,四肢发冷
4762,类癌面红
4763,痢疾
4764,听觉过敏
4765,卵泡刺激素(F
4766,眉毛变白
4767,脉搏细弱甚至不能清楚触及
4768,维生素E缺乏
4769,内斜V征
4770,立毛反射亢进
4771,牙齿异常
4772,眼面痛
4773,仰卧呼吸
4774,大疱（含脓性液体）
4775,戒断反应
4776,外阴起疙瘩
4777,黏液尿
4778,弥漫性血管角化
4779,食欲下降
4780,胸肌萎缩
4781,脑缺血
4782,下肢外展
4783,阿司匹林过敏
4784,牙齿遇冷热痛
4785,低血糖性昏迷
4786,手足不规则舞动
4787,腹腔出血
4788,脑白质萎缩
4789,脾湿
4790,焦虑性适应障碍
4791,下鼻甲或中鼻甲肥大
4792,腰软不能直起
4793,呕吐
4794,偏执型人格障碍
4795,频繁遗精
4796,脑桥小脑角综合征
4797,结肠梗阻
4798,阵挛-强直型
4799,皮肤有压痕
4800,色汗
4801,行为无计划性
4802,干性脂溢
4803,吞咽时胸痛
4804,进食过硬的食物口腔损伤
4805,进行性肝缩小
4806,粪便硬结如羊粪状
4807,尿意窘迫
4808,青红丘疹
4809,面部半球形蓝黑色结节
4810,肺纤维化
4811,心理年龄小于生理年龄
4812,手、足部厚壁水疱
4813,膝关节肿胀积血
4814,精子凝集
4815,白晕
4816,尿急
4817,口粘腻
4818,停经
4819,进行性痴呆
4820,小儿进食易呕吐
4821,夜间头痛
4822,便稀时经阴道排出
4823,吸吮反射消失
4824,阴道脓性分泌物
4825,粪便量多
4826,循环衰竭
4827,半年或1岁以后逐步出现智能减退
4828,红细胞呈钱串状
4829,面色苍白
4830,下肢中枢性瘫痪
4831,腓肠肌拉伤
4832,肝脂肪变
4833,气短
4834,开放性神经管缺陷
4835,收缩期和舒张期杂音
4836,温毒厥脱
4837,糖尿
4838,学习障碍
4839,阵发性子宫收缩
4840,肝-颈静脉回流征阳性
4841,纵膈淋巴结肿大
4842,乳腺小叶增生
4843,儿茶酚胺分泌过量
4844,小眼球
4845,膀胱阴道瘘
4846,巨痕症
4847,剧烈运动或强体力劳动后血尿
4848,眼底出血和渗出
4849,败血症征象
4850,顺行性遗忘
4851,湿热浸淫
4852,尿液中有稠厚胶样物
4853,毛孔堵塞
4854,脑室出血
4855,耳道流脓
4856,蛋白尿
4857,腹胀
4858,急性呼吸窘迫综合征
4859,胸椎腰化
4860,头胀
4861,牙齿数目过剩
4862,眼白发红
4863,脓鼻涕增多且不易擤尽
4864,耳根部疼痛
4865,指甲厚脆且多裂纹
4866,口中有金属甜味
4867,感染性赘生物
4868,干燥斑
4869,肛门畸形
4870,指节增粗
4871,青春前期闭经
4872,间歇性血尿
4873,手足多汗
4874,肌肉跳动
4875,新生儿腹胀
4876,光反射消失
4877,代偿性腰椎前凸
4878,一侧颜面肥大
4879,食欲较差
4880,视网膜脱离
4881,高热
4882,凸甲
4883,尿道口有白膜形成
4884,花翳白陷
4885,牙龈痛
4886,幻想失去时间和空间感觉
4887,肠道吸收水分增加
4888,角膜混浊
4889,精冷不育
4890,脐湿
4891,大写症
4892,肩痛
4893,外阴呈幼稚型无阴毛
4894,皮肤粘连
4895,皮肤发黄
4896,麻疹面容
4897,阵挛
4898,妊娠性黄褐斑
4899,喉部淋巴滤泡增生
4900,手足厥冷
4901,习惯性流产
4902,尖头并指
4903,肠壅积
4904,颅骨增生
4905,羊水中回声增强增多
4906,小儿的异嗜症状
4907,近视散光
4908,皮肤呈实质性非凹陷性发硬
4909,右心功能不全
4910,血管神经性头痛
4911,瞳孔异常
4912,进行性肌麻痹
4913,粪便量少
4914,乳房组织大块坏死
4915,线状骨折
4916,肺不张
4917,对侧肢体偏瘫
4918,肠壁纤维化
4919,肝阴虚
4920,关节间隙不规则
4921,发作性咳嗽
4922,尿中雌激素增高
4923,呼吸速率减慢且规则
4924,齿龈铅线
4925,眼结膜水肿及角膜溃疡
4926,心瓣膜穿孔
4927,腓骨肌对称萎缩逐渐向上发展
4928,产后小腹坠痛
4929,持续性下腹疼痛
4930,逼尿肌无反射
4931,肌张力过高
4932,目赤
4933,放射性疼痛
4934,脘痞
4935,皮肤弥漫性红肿
4936,紫斑
4937,婴儿睡觉摇头
4938,单侧及假性手足徐动
4939,HIV感染
4940,上肢突然出现肿胀酸痛
4941,胎痣
4942,无痛性尿血
4943,乳房胀痛
4944,急性肠扭转
4945,新生儿抽搐
4946,视空间功能受损
4947,血睾酮降低
4948,出生后即有持续青紫
4949,蹲踞现象
4950,遗精滑泄
4951,大动脉错位
4952,易跌倒
4953,脑功能不全
4954,臀沟内似夹着异
4955,脑缺氧
4956,醉酒
4957,尿液臭味
4958,脚冻伤
4959,口痛
4960,尿钙增多
