symID,symptom
4961,上台阶困难
4962,刷牙出血
4963,腹直肌触及边界不清的固定包块
4964,冷结节
4965,面部皮肤皱纹增多
4966,尿道瘘
4967,甲状腺肿大
4968,突发性右上腹绞痛
4969,晶状体混浊
4970,下腹疼痛
4971,手握物无力
4972,肝气郁结
4973,口角向外的放射性皱纹
4974,脓痱
4975,入睡幻觉
4976,失语
4977,舌红少津无苔
4978,气滞
4979,收缩期杂音
4980,皮质激素升高
4981,幻觉
4982,尿比重下降
4983,新生儿全身水肿
4984,说话时字词不能连续
4985,马尾损伤
4986,咬伤愈合的伤口出现痛痒或麻木
4987,头痛
4988,难治性贫血
4989,宫腔积血
4990,弯腰时腰痛
4991,白带异味
4992,前臂旋后功能受限
4993,肾阴虚
4994,热痛
4995,小儿脸上有白斑
4996,口腔粘膜有形似奶块的斑膜
4997,直肠狭窄
4998,脑膜刺激症状
4999,新生儿皮肤薄
5000,阳明热盛
5001,紫癜
5002,舌咬伤
5003,食管痉挛
5004,隐性产后出血
5005,四肢酸痛无力
5006,结肠内形成坚硬的粪石
5007,病理性发笑和哭喊
5008,鼻前庭囊肿
5009,口臭
5010,血尿伴排尿不畅
5011,智力减低
5012,暴晒后的皮肤损害
5013,小脑体征
5014,胸闷憋气
5015,肝被膜血肿破裂
5016,尿赤
5017,虚烦失眠
5018,肌肉无力
5019,眼前冒紫烟
5020,烫伤水泡破了
5021,眼裂歪斜
5022,腿外侧质软半球形包块
5023,尿道口疼
5024,心脏复苏
5025,皮肤紫纹
5026,噩梦
5027,角膜干燥斑
5028,下肢浅静脉曲张
5029,呛咳
5030,空气栓塞
5031,耳廓放射性痛
5032,阵发性或强直性惊厥
5033,晶状体脱位或半脱位
5034,免疫性溶血
5035,肝区血管杂音
5036,血清钠增高
5037,废用性弱视
5038,餐后血糖高
5039,宫颈粘连
5040,高碳酸血症
5041,病理性近视
5042,动脉出血
5043,跖反射伸性
5044,痤疮样皮疹
5045,下半身消瘦型
5046,老年妇女乳房增大
5047,急性阴道感染
5048,小胆管扭曲
5049,功能性头痛
5050,闭孔神经损害
5051,胆道梗阻
5052,偏身麻木
5053,坐立不安
5054,格阴于外
5055,卵巢性多毛
5056,外阴白斑
5057,慢性腹痛
5058,腹壁红斑
5059,间歇热
5060,心脏淤积淀粉样物质
5061,静脉出血
5062,环咽部运动障碍
5063,咽痛声哑
5064,逼尿肌不稳定
5065,乳头破碎
5066,潮红潮热
5067,甲状腺肿
5068,外斐氏试验阴性
5069,软腭运动不对称
5070,老年人腿抽筋
5071,食管腔狭窄
5072,发育性畸形
5073,胆囊积脓
5074,食物在胃的通过障碍
5075,蛛网膜粘连
5076,女性性器官反应缺乏
5077,舌背中后部黑色丛毛
5078,血管伤
5079,浆液脓性分泌物
5080,心血管堵塞
5081,足跟的后上方疼
5082,良性假肥大型肌营养不良症
5083,血管内凝血
5084,高钠血症
5085,受伤后易产生瘢痕
5086,糖类皮质激素分泌过多
5087,掌跖角化过度
5088,尿中持续性排钠
5089,视网膜Roth斑
5090,耳前淋巴结肿大
5091,一侧乳头萎缩，另侧水肿
5092,胎动改变
5093,肌纤维大小不等
5094,睑内翻
5095,下肢浮肿
5096,颞骨隆起
5097,骨髓抑制
5098,晕机
5099,包皮粘连
5100,头颈部活动受限
5101,酒精性肝硬化
5102,虹膜缺损
5103,突肤挺胸
5104,先兆子痫
5105,胎盘钙化
5106,小指感觉消失
5107,下肢神经性疼痛
5108,持续性疼痛
5109,炎性损害
5110,膝、踝反射减退
5111,容易上火
5112,血道播散
5113,虹视
5114,鼻根部水肿
5115,前斜角肌肥厚痉挛
5116,泌尿系感染
5117,意识朦胧状态
5118,猝死
5119,躯干畸形弯曲
5120,功能性震颤
5121,耳垂粘连
5122,眼部感染
5123,孕妇气喘
5124,右侧束支传导阻滞
5125,交感神经高度紧张
5126,惊恐发作
5127,指甲类似云母
5128,乳头皲裂
5129,颞部疼痛
5130,心跳过速
5131,泌尿系统感染
5132,内分泌功能减退
5133,瞳孔大小不等
5134,外阴下坠感
5135,肝气不足
5136,易变性痉挛
5137,周身出汗
5138,鼻黏膜可呈颗粒状易碎的结痂
5139,纤毛上皮细胞损伤脱落
5140,冠状动脉供血不足
5141,纵隔淋巴结增生
5142,弥漫性脂肪变性
5143,红斑鳞屑
5144,胸腺高度萎缩
5145,喉肌无力
5146,生殖器外伤
5147,躯体性疾病所致的精神障碍
5148,鼻腔前部出血
5149,关节扭伤
5150,拇外翻
5151,肛门瘙痒
5152,恶心
5153,全腹痛
5154,痉挛
5155,膨胀性萎缩纹
5156,肝腹水
5157,尿道口痒
5158,心包填塞
5159,紧张性头晕
5160,肥胖性水肿
5161,前列腺钙化
5162,绿色弱
5163,鼻前庭部发痒
5164,觉醒状态丧失
5165,躁狂
5166,反胃
5167,临产后阵痛剧烈
5168,消化道狭窄
5169,高粘滞综合征
5170,皮下脂肪粒
5171,精子稀少
5172,咽喉痉挛
5173,记忆力障碍
5174,难免流产或不可避免流产
5175,肌阵挛
5176,面部脱皮
5177,耳闷
5178,记忆受损
5179,呈开口状态而不能闭合
5180,皮质性遗忘症
5181,易激动
5182,呼吸道阻塞
5183,胆汁淤滞
5184,肌张力减低
5185,心脏转移
5186,代谢性酸中毒
5187,大便习惯改变
5188,毒物致肝损害
5189,阻塞性黄疸
5190,职业神经症
5191,乳房内光滑质韧
5192,脊髓出血
5193,混合型酸碱平衡紊乱
5194,小儿哭闹不安
5195,足趾皮肤发黑
5196,自发性骨折
5197,营养不良
5198,皮肤水疱或大疱损害
5199,疲乏
5200,面下部头痛
5201,深昏迷
5202,喉头增大
5203,颧红盗汗
5204,猝倒
5205,化学性支气管炎
5206,短缩舌
5207,胎儿心动过缓
5208,鼻尖或鼻翼出现
5209,胃排空过快
5210,糙皮病样皮疹
5211,直肠危象
5212,蓖麻子便中常见
5213,无腋毛
5214,耳鸣
5215,凝血功能障碍
5216,湿疹
5217,夕阳综合征
5218,胸腺缺如
5219,颈动脉窦性晕厥
5220,小脑-视网膜综合征
5221,儿童精神运动发育异常
5222,腿脚抽筋
5223,眼睑浮肿
5224,呼吸性碱中毒
5225,髓质增生
5226,男性乳房大
5227,腘动脉搏动减弱或消失
5228,感觉障碍
5229,尿道的条索状肿块
5230,骨骼停止发育
5231,点状出血
5232,五心烦热
5233,心理年龄大于生理年龄
5234,慢性溃疡
5235,肾小球体积增大
5236,四肢血压脉搏不对称
5237,尿淀粉酶升高
5238,扁桃体上有灰色膜
5239,左侧卧时右腰呈空音，右侧卧时左腰呈浊音
5240,髌后疼痛
5241,胫骨假关节形成
5242,眼睛红肿
5243,脚臭
5244,中心暗点扩大
5245,溶血性黄疸
5246,皮肤钙沉着
5247,呼吸急促
5248,久病亏损
5249,便血鲜红
5250,指(趾)甲点状凹陷
5251,低热消疲
5252,宫颈囊肿
5253,髋外侧酸胀
5254,畏寒
5255,脑电波的改变
5256,淤血性心衰
5257,齿龈肥厚
5258,骶尾部急性脓肿
5259,右下腹压痛
5260,盗汗
5261,伸指无力
5262,眼结膜上出现瘀点
5263,肛内轻微隐痛坠
5264,前臂及手部肌群的缺血性挛缩
5265,痉挛性截瘫期
5266,免疫缺陷
5267,无尿
5268,耳聋
5269,胸椎畸形
5270,口咽异物
5271,颜面充血呈樱桃红色
5272,季节性手脱皮
5273,指（趾）麻木
5274,腹痛伴腹泻
5275,女阴会阴出现红色结痂斑块
5276,上腹部包块
5277,经期头痛
5278,驼背
5279,皮肤肉芽肿
5280,肢端硬化
5281,面色觥白
5282,皮肤油腻
5283,耳漏
5284,呈肾上腺素能依赖性
5285,乳腺囊性增生
5286,膝关节软弱无力
5287,支气管以下的损伤
5288,骨髓的发育异常
5289,抽动障碍
5290,甲状腺扪及光滑坚实的椭圆形结节
5291,常染色体畸变
5292,头痛为搏动性
5293,脚底干裂
5294,单眼突然出现一过性黑蒙
5295,侧卧时位于下侧
5296,小儿发烧后身上起红点
5297,血糖升高
5298,黏液囊肿
5299,失明
5300,心尖部第1心音亢进
5301,肌肉萎缩
5302,[详细]
5303,前庭神经受损
5304,阴唇融合
5305,睡觉时小腿抽筋
5306,胆心综合征
5307,进食流泪
5308,逆行性遗忘
5309,口吃
5310,软腭浅表溃疡
5311,肩臂外侧的感觉
5312,喉结增大
5313,尿道痒感
5314,同位素32磷吸收试验阳性
5315,阴道排出碎块组织
5316,肠壁坏死
5317,尿路结石
5318,鼻唇沟变浅
5319,腹泻为水样带黏
5320,胃灼热
5321,卵巢性闭经
5322,粘膜有粘着性白斑
5323,烦热
5324,老人性格孤僻
5325,心搏漏跳
5326,孤独症
5327,局部静脉压痛
5328,落枕
5329,生殖泌尿道危象
5330,精神运动性兴奋
5331,尿泡沫
5332,肺内病变
5333,髋关节脱位
5334,胃肠气胀
5335,心包炎
5336,露出骨头的骨折
5337,疥疮恐惧
5338,耳内流脓
5339,结膜异物
5340,无瘙痒，无肝胆疾病的皮肤黄染
5341,腱反射消失
5342,全身持续性水肿
5343,气胸
5344,继发性便秘
5345,关节纤维变性
5346,眼底樱桃红斑
5347,胃酸过多
5348,β-氨基酸尿
5349,前臂外侧和手指
5350,关节囊损伤
5351,肩带肌、上肢和胸背部诸肌的肌无力和肌萎缩
5352,代脉
5353,面色青紫
5354,弱视眼的拥挤现象
5355,痔核
5356,垂体功能减退
5357,皮下指头至鸽蛋
5358,耳道异物
5359,直肠脱垂
5360,声带老化
5361,关节畸形
5362,下腹绞痛
5363,浅筋膜炎
5364,巩膜黄染
5365,黄斑囊样水肿
5366,老年男性乳房无
5367,瞳孔变形
5368,角膜上皮糜烂
5369,窒息
5370,早晨上下眼睑粘连
5371,甲下出血
5372,睑结膜泪阜区灰
5373,爆发性水泻
5374,面部一侧出汗另
5375,大便异常
5376,脉压缩小
5377,白色恶露
5378,发热伴有皮疹
5379,持续性咳嗽
5380,歪斜指
5381,颈部疼痛
5382,低血糖惊厥
5383,肛门坠胀
5384,外耳道狭窄
5385,昏迷
5386,伴皮膜粘膜出血
5387,小支气管平滑肌挛缩
5388,营养障碍
5389,颈椎变形
5390,咀嚼肌痉挛
5391,甲身凹沟
5392,腰背的持续隐痛
5393,腹胀呃逆
5394,败血症
5395,指趾端干性坏死
5396,喉咙冒黏液
5397,十二指肠扩张
5398,睡眠障碍
5399,室性早搏
5400,二尖瓣脱垂
5401,右室肥厚
5402,肝内胆管结石
5403,白带发黄
5404,限局性巩膜膨隆肿物
5405,掌纹atd角大
5406,腰部的不稳交锁现象
5407,子宫内膜增生性病变
5408,肠管出血
5409,第一心音亢进
5410,干性皮肤
5411,婴儿睡觉前哭闹
5412,手足麻木
5413,黄白色黏痰有水果味
5414,烧伤后脉搏增速
5415,肺下叶周围呈节段性或大叶性模糊阴影
5416,器质性精神障碍
5417,胎盘大
5418,血流不畅
5419,胚胎发育供血不足
5420,少儿脊柱侧凸
5421,疤痕体质
5422,唇上长有小水泡
5423,鼻腔干燥及结痂
5424,指甲尖有缺痕
5425,舌体肥大
5426,房室传导阻滞
5427,脐腹部或胁肋部患有癖块
5428,阴茎表浅性溃疡
5429,季节性浅红斑片
5430,肺性肥大
5431,部位不定的疼痛
5432,棘突压痛
5433,易于产生病理嫉妒信念
5434,短颈
5435,小儿爱咬指甲
5436,有排卵性功血
5437,弥漫性头痛
5438,宫颈闭锁
5439,痔出血
5440,输精管变粗
5441,拇、食、中三指有放射痛
5442,假孕
5443,肢体栓塞
5444,灰白色结节
5445,强迫仰卧位
5446,间歇性头晕
5447,后发性遗忘
5448,脚外侧疼
5449,鼻梁平塌
5450,踝及足麻木和有灼痛感
5451,心脏重量增加
5452,鼻甲肿胀
5453,牙齿颜色异常
5454,牙齿形态异常
5455,器质性神经损害
5456,周期性发作的巩膜充血
5457,指(趾)甲横断
5458,前臂外伤后疼痛
5459,震颤
5460,肢体局部的皮肤颜色和温度改变
5461,耳垂过大
5462,低血容量休克
5463,遇冷后排汗增多
5464,脑干损害体征
5465,趾(指)环状缩窄带
5466,癔症步态
5467,牵涉痛
5468,走动性自动症
5469,额叶癫痫的“击
5470,脱屑
5471,膝关节内侧肿胀
5472,纳差
5473,肌无力危象
5474,腹痛伴恶心、呕吐
5475,情感暴发
5476,角弓反张
5477,乳房硬化
5478,上眼睑增厚松弛
5479,嗳气
5480,单次发作抑郁症
5481,食管梗阻
5482,脸颊发灰
5483,痛性溃疡和渗出
5484,乏力
5485,性交疼痛
5486,指甲呈扇形
5487,肝掌
5488,掌心凹消失或稍隆起
5489,软骨内骨化
5490,耻骨直肠肌痉挛性肥大
5491,呼吸抑制
5492,外伤性低位截瘫
5493,皮肤有瘙痒抓痕
5494,口唇苍白
5495,肌肉挛缩
5496,冷汗
5497,头皮瘙痒剧烈并有血痂
5498,血清睾酮浓度低下
5499,气虚体质
5500,宫腔积脓
5501,阴道持续中量流血
5502,动脉呈多处伸长扭曲状
5503,顽固性心功能不全
5504,继发性不孕
5505,难免早产
5506,婴儿睡觉惊跳
5507,口咽部水疱状损害
5508,立卧心率差数
5509,耳道划伤
5510,女性乳房表浅质硬状如象皮者的皮下结节
5511,乳汁分泌减少
5512,发热伴关节肿痛
5513,伏脉
5514,女性乳房表浅质
5515,胫骨干骨不连
5516,精子存活率低
5517,神经根激惹症状
5518,小儿夜惊咬指
5519,逸搏出现
5520,青枝骨折
5521,摸空症
5522,雾视
5523,弛张热
5524,神经性厌食
5525,波动性听力减退
5526,代谢性低钾
5527,凝视征
5528,酩酊感
5529,长头畸形
5530,眼球内斜
5531,肥胖并痛性结节
5532,心悸
5533,视网膜静脉纡曲怒张
5534,雌激素不足
5535,不协调性兴奋
5536,胎搐
5537,打鼾
5538,腹泻
5539,乳腺发育不良
5540,胃纳减退
5541,气血失和
5542,记忆力消失
5543,皮疹
5544,皮肤紫癜
5545,蛛网膜增厚
5546,怕冷
5547,上肢麻痹
5548,喉管阻塞
5549,听阈上升
5550,漏斗骨盆
5551,急性呼吸困难
5552,肘关节不能屈曲
5553,结肠憩室
5554,角膜反射迟钝
5555,潮式呼吸
5556,偏盲偏身感觉障碍
5557,头昏
5558,泪腺发炎
5559,脑脊液蛋白量增高
5560,盆腔坠痛
5561,睡觉流口水
5562,结膜充血
5563,骨髓象改变
5564,穿凿样改变颅骨破坏
5565,纵隔阴影
5566,汗腺分泌体味
5567,定向力障碍
5568,泪腺囊肿
5569,白甲
5570,眼底改变
5571,硬斑
5572,老年人流泪多
5573,脑室受压移位
5574,自恋
5575,以偷窥为快感源泉的性变态
5576,关节游走性疼痛，肿胀
5577,排尿过程中发生晕厥
5578,半侧面部发育不良
5579,多食
5580,左边脸颊长痘
5581,间歇性耳痛
5582,抗利尿激素(ADH)分泌减少
5583,脑血管动静脉畸形
5584,粥样泻
5585,胃镜下表现出广泛黏膜红斑
5586,对女性物品的非正常爱好
5587,静脉曲张性溃疡
5588,输精管堵塞
5589,腰痛伴肾区叩击痛
5590,膝关节疼痛
5591,肝炎导致的化脓结痂
5592,基底节出血
5593,骨压痛
5594,代偿作用
5595,手掌及足趾皮肤过度角化
5596,粪柱变形变细
5597,腰部包块
5598,上半身热刺激性多汗
5599,老人剧烈咳嗽
5600,肢端角化
5601,肥大结节纤维组织增生
5602,头大畸形
5603,全秃
5604,脊柱生理弯曲消失
5605,胆汁性肝硬化
5606,吞咽困难
5607,急性尿潴留
5608,儿童退缩行为
5609,进行性颈部肿块
5610,耸肩
5611,慢性湿疹样变
5612,胃窦狭窄
5613,经闭不行
5614,伸臂握手疼痛
5615,腕下垂
5616,颈部肌肉肿胀变硬
5617,信息成瘾
5618,浮脉
5619,脊柱弯曲
5620,浅感觉减退或缺失
5621,脑干梗塞
5622,阴道粘连甚至闭锁
5623,心肌细胞的浊肿
5624,软骨发育不良与
5625,尿暗黑色
5626,肢端溃疡
5627,阴血亏损
5628,肺动静脉瘘
5629,食物下咽时颈部有气过水声感
5630,手指麻痛
5631,恶心与呕吐
5632,脐周阵发性绞痛
5633,舌肌麻痹
5634,排尿时外阴灼热、瘙痒或疼痛
5635,手腕在大拇指侧的疼痛
5636,异位钙化
5637,红斑(边界清楚
5638,斑秃
5639,头晕
5640,胸廓塌陷畸形
5641,胸痛伴胸闷、心悸
5642,血虚
5643,持续低烧
5644,无瘙痒，无肝胆
5645,红细胞压积偏高
5646,女性小腹疼痛
5647,臀部闪电疼痛
5648,髌下疼痛
5649,蜂窝肺
5650,小腿内侧感觉丧失
5651,上呼吸道卡他症状
5652,生长激素分泌过少
5653,手足发抖
5654,瘤体牵拉
5655,抗感染能力下降
5656,肾小球基底膜蛾噬现象
5657,下腔静脉血栓形成
5658,非对称性紧张性颈反射
5659,对铋盐过敏
5660,先天性少白头
5661,中骨盆狭窄
5662,黄疸
5663,上唇变薄
5664,眼压升高
5665,脉象细数
5666,羞明
5667,拔牙后出血不止
5668,丘脑下部损害
5669,扁平苔癣
5670,手指发僵疼痛
5671,新生儿蛋白尿
5672,气管阻塞
5673,桡骨茎突剧痛
5674,足趾痛
5675,运动性兴奋或抑制
5676,指甲翘起
5677,口唇泛红
5678,桡骨茎突部局限性疼痛
5679,囊肿样改变
5680,心动过速
5681,角结膜干燥症
5682,头皮结痂
5683,口唇常无力而不能鼓气
5684,颈髓完全性损伤
5685,小腿外侧及足背
5686,皮肤出血斑
5687,鼻塞及反射性头痛
5688,骶骨裂
5689,寒热交作
5690,三角头畸形
5691,大量饮酒后突然
5692,泌尿道狭窄
5693,癌性疼痛
5694,水母头征
5695,膀胱功能障碍
5696,无动性缄默
5697,言语紊乱
5698,青春期胸部发育缓慢
5699,迟脉
5700,异性蛋白反应
5701,毒品依赖
5702,趾短小
5703,产褥期幻觉妄想状态
5704,打软腿
5705,直立性尿蛋白
5706,癫痫性人格改变
5707,脸颊出现红血丝
5708,牙龈出血
5709,新生儿反应低下
5710,摩擦型性变态
5711,手部急性化脓性感染
5712,起搏频率增高
5713,对女性物品的非
5714,回吸性涕血
5715,痰检或可找到丝状蚴
5716,括约肌功能障碍
5717,耳堵
5718,鼻外部膨胀隆起
5719,皮肤肥厚
5720,淋巴结充血
5721,咳痰
5722,小腿肿胀疼痛
5723,睡眠节律紊乱
5724,暴怒
5725,尿涩
5726,反复生殖器溃疡
5727,心排血量增多
5728,自主神经危象
5729,酒后四肢酸痛
5730,儿童大便失禁
5731,关节僵直
5732,玫瑰疹
5733,双眉间长痘
5734,口粘
5735,化脓结痂
5736,尿酸盐在关节内沉积增多
5737,以头昏为主的眩晕
5738,皮肤擦伤
5739,脱水热
5740,溃疡疼痛
5741,腹股沟处或闭孔处肿胀
5742,眉下垂或位置低
5743,下呼吸道感染
5744,三联征
5745,糖代谢紊乱
5746,假日心脏综合征
5747,上行性皮肤麻木
5748,重症肌无力
5749,子宫出血
5750,下睑外翻
5751,血肿形成
5752,核黄疸
5753,恶食酸物
5754,阴部皮肤潮红
5755,精索增粗肿胀
5756,颌骨关节痛
5757,混浊尿
5758,下肢放射痛
5759,喂食困难
5760,攻击行为
5761,大便粘腻
5762,剧烈运动后哮喘
5763,产后小便频数或
5764,乳腺胀痛
5765,低钙血症
5766,牙根外露
5767,咳出棕色痰栓
5768,眼压突然迅速升高
5769,排气障碍
5770,羊水粪染
5771,下蹲困难
5772,眉弓凹陷
5773,皮肤粘膜色素斑
5774,血液呈现浓缩
5775,脾栓塞
5776,月经期间腰疼
5777,纵隔浊音界扩大
5778,异型网织细胞
5779,空虚症
5780,辗转体位
5781,雄激素过多
5782,甘油三酯
5783,全身皮肤粗厚
5784,胃阴虚
5785,肛内轻微隐痛坠胀或不适感
5786,技术狂躁症
5787,子痫症状
5788,前臂外侧和手指触电样疼痛
5789,目痛
5790,强迫性体位
5791,微血管心绞痛
5792,四肢远端麻木、
5793,踝关节疼痛
5794,腋毛和阴毛脱落
5795,肌肉疼痛
5796,丹毒样外观
5797,硬腭呈半圆形隆起
5798,肌肉颤动
5799,下腹坠胀
5800,带状疱疹样外观
5801,清晨早醒且不能再度入睡
5802,气息异常
5803,丧偶后适应性障碍
5804,卧床不起
5805,眶周瘀斑
5806,无痛性阴囊内肿块
5807,假性前房积脓
5808,胸段或腰段脊髓伤
5809,入球小动脉玻璃样变
5810,踝关节屈曲挛缩畸形
5811,指甲、耳软骨出现褐色色素沉着
5812,毒性表现
5813,智能减退
5814,竹节脊柱
5815,小儿遗尿
5816,扁平型骨盆
5817,绝经后出血
5818,失盐
5819,肌肉撞伤
5820,鼓腮和吹口哨漏气
5821,膀胱纤维化
5822,血压下降
5823,乳头状肿物
5824,酮尿
5825,小腿溃疡
5826,中上腹痛
5827,牙脱位
5828,邪恋正虚
5829,口淡黏腻
5830,静脉曲张性外痔
5831,头部及眼后部疼
5832,烦渴饮冷
5833,附睾结石
5834,心率过缓
5835,急腹症
5836,意向性震颤
5837,脑脊液白细胞增加
5838,食管反流症状
5839,头部偏向一侧做扭转运动
5840,骶部可有皮赘，形成尾巴
5841,夏季厌食症
5842,鼻衂
5843,尿比重增高
5844,动脉造影异常
5845,心窝部隐痛
5846,皮肤含铁血黄素沉着
5847,继发性癫痫
5848,新生儿眼屎多
5849,孕妇非妊娠原因的腹痛
5850,腓肠肌强直收缩
5851,绿色盲
5852,耳蜗性耳聋
5853,粪便带绿色
5854,皮肤黏膜紫斑
5855,运动失调
5856,逼尿肌反射亢进
5857,成年后的容貌仍似儿童
5858,选择性缄默症
5859,肝郁脾虚
5860,瞳孔缘色素外翻
5861,发音改变
5862,剧烈运动后头晕
5863,耳内闭塞感
5864,偏瘫
5865,单纯性晕厥
5866,浑身酸痛
5867,溶血性贫血
5868,手套或短袜子式
5869,腰疼
5870,感染诱发昏迷
5871,胃火口臭
5872,嗳气时有腐败鸡蛋的气味
5873,乳房红肿热痛
5874,紧张性木僵
5875,眼张不开
5876,肛门区红肿及痛性硬块
5877,手指和足趾无痛
5878,子宫增大明显（子宫增大超过胎龄）
5879,关节液渗出
5880,气机不畅
5881,角回受损
5882,婴儿需要较大量的维生素B6
5883,眼睑肿胀且呈淡绿色
5884,卓-艾综合征
5885,颜面受累时褶皱
5886,低血钾
5887,麻痹
5888,肝内HDAg仅一过性阳性
5889,遗传性肥胖
5890,小儿青盲
5891,剧烈眩晕，站立不稳
5892,脊神经根受损
5893,儿童行为孤僻
5894,克汀病面容
5895,寰枢关节不稳定
5896,踝阵挛
5897,主动脉弓右位
5898,思维紊乱
5899,注射针眼和手术切口出血
5900,月经时多时少且
5901,瘀斑性环
5902,多克隆型冷球蛋白血症
5903,胆管断裂
5904,“冻僵”现象
5905,反复上呼吸道感染
5906,构音不清
5907,周身炎症反应
5908,牙缝增宽
5909,先兆早产
5910,腰背痛
5911,腰部钝痛
5912,脖子扭痛
5913,主动脉瓣上膈膜型狭窄
5914,湿罗音
5915,慢性面容
5916,股部内侧靠近阴囊处的皮疹
5917,压榨样绞痛
5918,腹肌紧张
5919,脏腑功能失调
5920,噎痛感
5921,被窃或疑病妄想
5922,气过水声
5923,骨代谢减低
5924,腹部不适
5925,呼吸浅慢
5926,指(趾)骨梗死
5927,面长耳大
